pais	p3501	p3502	p3503	p3504	p3505	p3506	p3507	p3508	p3509	p3510	country_party_weight	occupation	q35_none_pct	q39_more_percent	party_ideology	occupation_1	occupation_2	occupation_3	occupation_4	occupation_5	occupation_6	occupation_8	education_1	education_2	education_3	education_4	education_5	denomination_1	denomination_2	denomination_3	denomination_4	denomination_5	denomination_6	churchattend_1	churchattend_2	churchattend_3	churchattend_4	churchattend_5	churchattend_6	gender_1	gender_2	age	marital_1	marital_2	marital_3	marital_4	marital_5	countryind_1	countryind_2	countryind_3	countryind_4	countryind_5	countryind_6	countryind_7	countryind_8	countryind_9	countryind_10	countryind_11	countryind_12	countryind_13	countryind_14	countryind_15	countryind_16	countryind_17	countryind_18	q39_sameorless_percent	occ1	occ2	parent_1	parent_2	parent_3	parent_4	parent_5	parent_6	parent_8	urbanization	literacy	agrfish	manmin	nbi	q35_mucho_pct	inf_scale	health_scale	safety_scale	ed_scale	unemp_scale	housing_scale	pensions_scale
17.0	1	1	1	2	2	1	3	1	1	1	1.250219	8.0	10.0	71.42857	2.6296296	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	42.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	0.0	0.0	0	0	0	0	0	0	1						70.0	3.0	1.0	1.0	1.0	1.0	1.0	3.0
17.0	1	1	1	2	1	1	1	2	1	1	1.2302952	8.0	0.0	100.0	6.6875	0	0	0	0	0	0	0						1	0	0	0	0	0	0	0	0	0	1	0	1	0	67.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0						80.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	3	2	1	1	2	2	1	1	0.9376643	7.0	10.0	85.71429	5.25	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	35.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	0	0	0	0	0	0	1						60.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0
17.0	2	2	2	2	2	2	2	2	2	2	1.250219	8.0	0.0	100.0	2.6296296	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	36.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	1						0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	1	1	1	2	1	1	1	1.250219	5.0	0.0	100.0	2.6296296	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	30.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	2	1	2	1	4	1	4	1.250219	3.0	20.0	100.0	2.6296296	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	37.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	2	3	1	1	3	1	1	4	1.2302952	8.0	40.0	100.0	6.6875	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	63.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	1						50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	1	2	1	1	3	1	1	1	1.250219	8.0	20.0	85.71429	2.6296296	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	46.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	0.0	0	0	0	0	0	0	0						70.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
17.0	2	2	2	3	2	2	2	3	1	2	1.2302952	2.0	20.0	71.42857	6.6875	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	30.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	0	0	0	0	0	0	1						10.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0
17.0	2	1	1	2	1	1	1	1	2	1	1.250219	3.0	0.0	100.0	2.6296296	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	34.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	2	3	2	2	3	3	1	3	1.2302952	3.0	50.0	100.0	6.6875	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	56.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	1	0	0						20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	3	4	1	1	3	1	1	3	1.2302952	5.0	50.0	71.42857	6.6875	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	43.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	0.0	1.0	1	0	0	0	0	0	0						50.0	1.0	1.0	3.0	1.0	1.0	1.0	
17.0	2	1	2	2	1	1	2	2	1	3	1.2302952	2.0	10.0	100.0	6.6875	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	56.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	2	3	1	3	1	2	3	1.2302952	5.0	30.0	100.0	6.6875	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	52.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	2	1	1	2	2	2	4	1	1	1.250219	5.0	10.0	85.71429	2.6296296	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	48.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	0	1	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
17.0	4	2	1	1	1	2	3	2	1	1	1.2302952	2.0	20.0	28.571428	6.6875	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	57.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	71.42857	1.0	0.0	1	0	0	0	0	0	0						50.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0
17.0	3	1	1	4	1	1	1	1	1	4	1.2302952	3.0	30.0	100.0	6.6875	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	37.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	2		2	2	2	2	1	1	1.250219	8.0	0.0	100.0	2.6296296	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	41.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	2	2	3	2	1	4	2	1	2	1.2302952	5.0	20.0	85.71429	6.6875	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	49.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	0	0	0	0	0	0	0						20.0	1.0	1.0	1.0	1.0		1.0	1.0
17.0	1	1	1	1	1	1	1	1	1	1	1.250219	3.0	0.0	100.0	2.6296296	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	62.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						100.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	4	1	3	3	2	1	4	2	1	3	1.2302952	3.0	50.0	71.42857	6.6875	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	52.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	0	0	0	1	0	0	0						30.0	1.0	1.0	1.0	3.0	3.0	1.0	1.0
17.0	1	1	1	1	2	1	2	1	1	1	1.250219	2.0	0.0	85.71429	2.6296296	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	46.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	1.0	0.0	1	0	0	0	0	0	0						80.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	2	4	1	1	2	2	1	4	0.7035595	2.0	30.0	71.42857	7.5	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	39.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	1	0	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0
17.0	2	1	2	1	1	1	1	1	2	1	1.250219	2.0	0.0	100.0	2.6296296	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	42.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	1	3	1	1	2	2	1	1	1.2302952	6.0	20.0	100.0	6.6875	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	50.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	2	1	1	3	1	1	4	1.2302952	2.0	20.0	85.71429	6.6875	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	70.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	1.0	0.0	0	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
17.0	3	1	2	2	3	2	3	2	1	2	1.250219	6.0	30.0	100.0	2.6296296	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	44.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	0	0	1	0	0	0						20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	1	1	1	1		1	1	4	1.2302952	3.0	20.0	100.0	6.6875	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	80.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	2	2	2	2	2	2	2	2	2	1.250219	2.0	0.0	100.0	2.6296296	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0							1	0	51.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	2	2	2	2	1	3	3	1	2	0.9376643	3.0	20.0	100.0	5.25	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	35.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	1	1	1	1	1	1	1	1	1.2302952	5.0	10.0	85.71429	6.6875	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	64.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						90.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	4	1	1	4	4	1	4	4	1	4	1.2302952	3.0	60.0	71.42857	6.6875	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	46.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	0	0	0	0	0	0	0						40.0	1.0	1.0	3.0		1.0	1.0	1.0
17.0	2	1	2	3	2	1	3	2	1	2	1.250219	2.0	20.0	100.0	2.6296296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	41.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						30.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	2		1	2	1	3	1	4	1.250219	9.0	30.0	85.71429	2.6296296	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	29.0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713		0.0	0	0	0	0	0	0	1						40.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	3	4	1	1	1	3	1	3	1.2302952	9.0	40.0	71.42857	6.6875	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426		0.0	1	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0		3.0	1.0
17.0	2	1	1	2	1	2	2	2	1	2	1.2302952	5.0	0.0	100.0	6.6875	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	51.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	1	0	0						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	4	1	1	1	1	1	1	2	1	1	2.4967024	8.0	10.0	85.71429	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	42.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	0.0	0	0	0	0	0	0	1						80.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	1	2	2	1	1	3	2	1	1	0.7035595	3.0	10.0	57.142857	7.5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	72.0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42.857143	1.0	0.0	0	0	0	0	0	0	0						50.0	2.0	1.0	1.0	1.0	3.0	1.0	2.0
17.0	3	1	3	3	1	1	3	1	1	1	1.250219	8.0	40.0	100.0	2.6296296	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	39.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	3	1	1	3	1	1	1	1.2302952	5.0	20.0	85.71429	6.6875	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						80.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0
17.0	1	1	1	1	1	1	2	1	1	1	1.250219	2.0	0.0	100.0	2.6296296	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	48.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	2	1	1	2	3	1	2	1.2302952	8.0	10.0	100.0	6.6875	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	53.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	4	1	4	3	2	2	2	2	1	4	1.2302952	2.0	40.0	57.142857	6.6875	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	60.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42.857143	1.0	0.0	0	0	0	0	0	0	1						20.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0
17.0	3	1	1	1	1	1	1	1	1	1	1.2302952	5.0	10.0	100.0	6.6875	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	46.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	1	2	1	2	1	1	1	1.2302952	2.0	0.0	85.71429	6.6875	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	72.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14.285713	1.0	0.0	1	0	0	0	0	0	0						80.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
17.0	1	1	1	1	1	1	1	1	1	1	1.250219	3.0	0.0	100.0	2.6296296	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0							0	1	37.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						100.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	2	2	1	4	1	1	2	1.2302952	8.0	10.0	100.0	6.6875	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	37.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	1	1	1	1	1	1	1	1	1.2302952	3.0	10.0	100.0	6.6875	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	48.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0	0	0	0	0						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	1	1	2	1	1	1	1	1	2	1.250219	2.0	0.0	100.0	2.6296296	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	41.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	1	1	1	2	1	1	2	2	1	2	1.250219	2.0	0.0	71.42857	2.6296296	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	50.0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	0	0	0	0	0	0	1						60.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0
17.0	2	1	2	1	3	1	3	1	1	1	1.2302952	6.0	20.0	57.142857	6.6875	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	35.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42.857143	0.0	1.0	1	0	0	0	0	0	0						60.0	1.0	1.0	2.0	1.0	3.0	1.0	2.0
17.0	2	2	3	3	2	3	3	3	2	3	1.2302952	6.0	60.0	100.0	6.6875	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	45.0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	0						0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	2	1	1	1	1	1	2	2	1	1	2.4967024	6.0	0.0	100.0	9.0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	41.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.0	3	1	2	3	1	1	2	1	1	2	1.2302952	3.0	20.0	71.42857	6.6875	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	0	0	0	0	0	0	0						50.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0
19.0	4	1	3	3	1	1	3	3	1	3	1.3683783	3.0	60.0	71.42857	6.030303	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	44.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28.571426	1.0	0.0	0	0	0	0	0	0	1						40.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0
19.0	4	1	1	4	1	4	3	4	1	1	1.3683783	2.0	50.0	85.71429	6.030303	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	52.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14.285713	1.0	0.0	0	0	0	0	1	0	0						50.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
19.0	4	1	3	4	1	1	4	4	1	4	1.4015846	4.0	60.0	57.142857	4.928571	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42.857143	0.0	1.0	0	1	0	0	0	0	0						40.0	3.0	1.0	1.0	1.0	3.0	3.0	1.0
19.0	1	1	3	3	1	1	1	3	1	3	1.3683783	6.0	40.0	85.71429	6.030303	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	33.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	0	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
19.0	2	1	2	1	3	1	4	3	1	2	1.4015846	7.0	30.0	100.0	3.642857	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	38.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
19.0	1	1	2	1	1	2	1	1	1	1	1.4015846	8.0	0.0	85.71429	3.642857	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	41.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14.285713	0.0	0.0	0	0	0	0	0	0	0						80.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
19.0	3	1	2	1	3	3	4	3	1	1	1.3683783	2.0	50.0	85.71429	6.030303	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	63.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14.285713	1.0	0.0	0	1	0	0	0	0	0						40.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
19.0	3	1	1	2	2	1	3	1	1	1	1.3683783	6.0	20.0	100.0	6.030303	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	50.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0	1	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
19.0	3	1	2	3	1	1	2	3	1	2	1.4015846	6.0	30.0	85.71429	4.928571	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	49.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14.285713	0.0	1.0	0	1	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
19.0	2	2	2	2	2	1	1	3	2	2	1.3683783	3.0	10.0	85.71429	6.030303	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	45.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14.285713	1.0	0.0	0	0	0	0	0	0	0						20.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
19.0	3	1	1	1	1	1	4	4	1	2	1.3683783	3.0	30.0	100.0	6.030303	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	60.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0	0	1	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
